feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.030840684,0.022632321,0,0.055615902,0,0.019158764,0,0,0,0,0.00032926,0,0.004658121,0.016062863,0,0.034734875,0,0.016215734,0.033916563,0,0,0,0,0.044698644,0,0.046815813,0.026722394,0,0,0,0,0,0,0.003441189,0.019917363,0,0,0,0.024645945,0.016010262,0.015897034,0.006184236,0,0.043447495,0.03336139,0.024254056,0.002997534,0.009563538,0.015769754,0,0,0,0.010100733,0,0.018347558,0.002169148,0,0,0,0.018932639,0.006627397,0,0.009313121,0.017615188
0.031791896,0.023214877,0,0.056258593,0,0.02132304,0,0,0,0,0,0,0.006805658,0.01571095,0,0.03802158,0,0.016033031,0.032146815,0,0,0,0,0.04497988,0,0.045969762,0.028756395,0,0,0,0,0,0,0.002284211,0.02102529,0,0,0,0.024886707,0.012235398,0.012933263,0.004482812,0,0.043325093,0.036564965,0.022225745,0.003624602,0.00991609,0.016651282,0,0,0,0.008324873,0,0.019122113,0.003551428,0,0,0,0.020186989,0.006377648,0,0.007869899,0.01967792
0.030450698,0.022176187,0,0.055025484,0,0.019509263,0,0,0,0,0,0,0.003634241,0.016092353,0,0.035037443,0,0.015961511,0.033110123,0,0,0,0,0.045101695,0,0.047374025,0.026463069,0,0,0,0,0,0,0.003360902,0.019772032,0,0,0,0.025193453,0.015893072,0.01564892,0.005744898,0,0.043921627,0.03397357,0.024593148,0.00264929,0.010045864,0.015998216,0,0,0,0.010632896,0,0.018663976,0.001961077,0,0,0,0.019717582,0.006004759,0,0.009687548,0.01715801
0.031583354,0.022763597,0,0.056585334,0,0.021089075,0,0,0,0,0,0,0.006880827,0.014635726,0,0.03766131,0,0.01743851,0.033644706,0,0,0,0,0.045099866,0,0.04609986,0.030191476,0,0,0,0,0,0,0.003113167,0.02057401,0,0,0,0.025873952,0.011911314,0.012934511,0.004207832,0,0.043334562,0.035977993,0.023542397,0.004387554,0.00918816,0.016953493,0,0,0,0.007606036,0,0.019681085,0.003852388,0,0,0,0.021160103,0.006567191,0,0.008394545,0.019107355
0.030450698,0.022176187,0,0.055025484,0,0.019509263,0,0,0,0,0,0,0.003634241,0.016092353,0,0.035037443,0,0.015961511,0.033110123,0,0,0,0,0.045101695,0,0.047374025,0.026463069,0,0,0,0,0,0,0.003360902,0.019772032,0,0,0,0.025193453,0.015893072,0.01564892,0.005744898,0,0.043921627,0.03397357,0.024593148,0.00264929,0.010045864,0.015998216,0,0,0,0.010632896,0,0.018663976,0.001961077,0,0,0,0.019717582,0.006004759,0,0.009687548,0.01715801
0.031583354,0.022763597,0,0.056585334,0,0.021089075,0,0,0,0,0,0,0.006880827,0.014635726,0,0.03766131,0,0.01743851,0.033644706,0,0,0,0,0.045099866,0,0.04609986,0.030191476,0,0,0,0,0,0,0.003113167,0.02057401,0,0,0,0.025873952,0.011911314,0.012934511,0.004207832,0,0.043334562,0.035977993,0.023542397,0.004387554,0.00918816,0.016953493,0,0,0,0.007606036,0,0.019681085,0.003852388,0,0,0,0.021160103,0.006567191,0,0.008394545,0.019107355
0.030593956,0.022120776,0,0.054930594,0,0.019641826,0,0,0,0,0,0,0.003798481,0.0160113,0,0.03493446,0,0.016340787,0.03342327,0,0,0,0,0.045237467,0,0.047334578,0.026046857,0,0,0,0,0,0,0.003680085,0.019481122,0,0,0,0.024701446,0.016361693,0.016120493,0.006130418,0,0.043711673,0.03377188,0.024516476,0.003175943,0.009746667,0.015990516,0,0,0,0.011009157,0,0.018890707,0.002064363,0,0,0,0.01962885,0.006422677,0,0.009223416,0.017293775
0.03170957,0.022785056,0,0.056478392,0,0.021604821,0,0,0,0,0,0,0.007173077,0.015016757,0,0.037934814,0,0.017119499,0.03239767,0,0,0,0,0.045328308,0,0.046372954,0.029198594,0,0,0,0,0,0,0.00242569,0.021204764,0,0,0,0.025722504,0.01158856,0.012877654,0.003391042,0,0.043827474,0.036380563,0.02238318,0.003718645,0.009354615,0.016328977,0,0,0,0.007394771,0,0.020289183,0.003698577,0,0,0,0.02119463,0.006963835,0,0.008698606,0.019093538
0.030593956,0.022120776,0,0.054930594,0,0.019641826,0,0,0,0,0,0,0.003798481,0.0160113,0,0.03493446,0,0.016340787,0.03342327,0,0,0,0,0.045237467,0,0.047334578,0.026046857,0,0,0,0,0,0,0.003680085,0.019481122,0,0,0,0.024701446,0.016361693,0.016120493,0.006130418,0,0.043711673,0.03377188,0.024516476,0.003175943,0.009746667,0.015990516,0,0,0,0.011009157,0,0.018890707,0.002064363,0,0,0,0.01962885,0.006422677,0,0.009223416,0.017293775
0.03170957,0.022785056,0,0.056478392,0,0.021604821,0,0,0,0,0,0,0.007173077,0.015016757,0,0.037934814,0,0.017119499,0.03239767,0,0,0,0,0.045328308,0,0.046372954,0.029198594,0,0,0,0,0,0,0.00242569,0.021204764,0,0,0,0.025722504,0.01158856,0.012877654,0.003391042,0,0.043827474,0.036380563,0.02238318,0.003718645,0.009354615,0.016328977,0,0,0,0.007394771,0,0.020289183,0.003698577,0,0,0,0.02119463,0.006963835,0,0.008698606,0.019093538
0.030946612,0.022946864,0,0.056247313,0,0.01994085,0,0,0,0,6.11E-05,0,0.004153946,0.01634662,0,0.034928437,0,0.01584657,0.033689532,0,0,0,0,0.04505606,0,0.047169104,0.026204592,0,0,0,0,0,0,0.003902649,0.020059172,0,0,0,0.024650833,0.015445147,0.016337188,0.006405439,0,0.043701272,0.033782188,0.024716957,0.002590302,0.00967347,0.016134491,0,0,0,0.010118324,0,0.0187828,0.002237475,0,0,0,0.018583057,0.006388326,0,0.00974745,0.017105022
0.032435957,0.024353713,0,0.055551976,0,0.020376366,0,0,0,0,0,0,0.006283238,0.016615652,0,0.03734564,0,0.016850784,0.031868573,0,0,0,0,0.044618756,0,0.046388254,0.02958199,0,0,0,0,0,0,0.002739419,0.021678187,0,0,0,0.024797022,0.011503223,0.014003243,0.004631096,0,0.042780016,0.037202947,0.023048341,0.003431388,0.009773685,0.015779896,0,0,0,0.007758573,0,0.019949388,0.003501639,0,0,0,0.020890715,0.007038722,0,0.008021821,0.019338168
0.030946612,0.022946864,0,0.056247313,0,0.01994085,0,0,0,0,6.11E-05,0,0.004153946,0.01634662,0,0.034928437,0,0.01584657,0.033689532,0,0,0,0,0.04505606,0,0.047169104,0.026204592,0,0,0,0,0,0,0.003902649,0.020059172,0,0,0,0.024650833,0.015445147,0.016337188,0.006405439,0,0.043701272,0.033782188,0.024716957,0.002590302,0.00967347,0.016134491,0,0,0,0.010118324,0,0.0187828,0.002237475,0,0,0,0.018583057,0.006388326,0,0.00974745,0.017105022
0.032435957,0.024353713,0,0.055551976,0,0.020376366,0,0,0,0,0,0,0.006283238,0.016615652,0,0.03734564,0,0.016850784,0.031868573,0,0,0,0,0.044618756,0,0.046388254,0.02958199,0,0,0,0,0,0,0.002739419,0.021678187,0,0,0,0.024797022,0.011503223,0.014003243,0.004631096,0,0.042780016,0.037202947,0.023048341,0.003431388,0.009773685,0.015779896,0,0,0,0.007758573,0,0.019949388,0.003501639,0,0,0,0.020890715,0.007038722,0,0.008021821,0.019338168
0.03212285,0.023073727,0,0.05539965,0,0.020855144,0,0,0,0,0.000332578,0,0.003507923,0.01788454,0,0.034443136,0,0.016314067,0.033093423,0,0,0,0,0.046137217,0,0.04799014,0.025740398,0,0,0,0,0,0,0.003249037,0.020207597,0,0,0,0.022906521,0.015214078,0.01772303,0.006906583,0,0.044729624,0.035295743,0.025079563,0.00274867,0.011102528,0.015167813,0,0,0,0.010870272,0,0.020092404,0.001980332,0,0,0,0.019389953,0.006388475,0,0.010089869,0.01553298
0.03173385,0.023010675,0,0.05582685,0,0.021732705,0,0,0,0,0,0,0.006407498,0.016370429,0,0.037486758,0,0.0164496,0.03141415,0,0,0,0,0.044879925,0,0.046968766,0.028618256,0,0,0,0,0,0,0.002425046,0.021471092,0,0,0,0.024714231,0.011361719,0.013404873,0.003586242,0,0.043201476,0.036958754,0.022736136,0.002543936,0.009695794,0.01622684,0,0,0,0.007743701,0,0.020257989,0.003369179,0,0,0,0.02103942,0.006653248,0,0.008543942,0.018875374
0.03212285,0.023073727,0,0.05539965,0,0.020855144,0,0,0,0,0.000332578,0,0.003507923,0.01788454,0,0.034443136,0,0.016314067,0.033093423,0,0,0,0,0.046137217,0,0.04799014,0.025740398,0,0,0,0,0,0,0.003249037,0.020207597,0,0,0,0.022906521,0.015214078,0.01772303,0.006906583,0,0.044729624,0.035295743,0.025079563,0.00274867,0.011102528,0.015167813,0,0,0,0.010870272,0,0.020092404,0.001980332,0,0,0,0.019389953,0.006388475,0,0.010089869,0.01553298
0.03173385,0.023010675,0,0.05582685,0,0.021732705,0,0,0,0,0,0,0.006407498,0.016370429,0,0.037486758,0,0.0164496,0.03141415,0,0,0,0,0.044879925,0,0.046968766,0.028618256,0,0,0,0,0,0,0.002425046,0.021471092,0,0,0,0.024714231,0.011361719,0.013404873,0.003586242,0,0.043201476,0.036958754,0.022736136,0.002543936,0.009695794,0.01622684,0,0,0,0.007743701,0,0.020257989,0.003369179,0,0,0,0.02103942,0.006653248,0,0.008543942,0.018875374
0.031951547,0.023974514,0,0.056755252,0,0.019763773,0,0,0,0,0,0,0.004649336,0.016326752,0,0.033975154,0,0.01617751,0.033865467,0,0,0,0,0.045789354,0,0.047103066,0.026237063,0,0,0,0,0,0,0.004102384,0.020185161,0,0,0,0.024369445,0.015397885,0.016807461,0.007384853,0,0.04454132,0.034298677,0.02404796,0.00262036,0.009983758,0.014847563,0,0,0,0.009778652,0,0.01964551,0.001614675,0,0,0,0.018432068,0.007128098,0,0.010211472,0.0164941
0.035550643,0.024223525,0,0.054655142,0,0.020347394,0,0,0,0,0,0,0.006036684,0.017471109,0,0.037225783,0,0.013145339,0.029686432,0,0,0,0,0.04589661,0,0.04704832,0.029401561,0,0,0,0,0,0,0.000229013,0.022498347,0,0,0,0.02349809,0.011953574,0.015313875,0.005889112,0,0.042435568,0.038073104,0.024256159,0.000413373,0.012149104,0.015657788,0,0,0,0.010217737,0,0.020490801,0.003010196,0,0,0,0.022529704,0.006279413,0,0.008755965,0.021187304
0.031951547,0.023974514,0,0.056755252,0,0.019763773,0,0,0,0,0,0,0.004649336,0.016326752,0,0.033975154,0,0.01617751,0.033865467,0,0,0,0,0.045789354,0,0.047103066,0.026237063,0,0,0,0,0,0,0.004102384,0.020185161,0,0,0,0.024369445,0.015397885,0.016807461,0.007384853,0,0.04454132,0.034298677,0.02404796,0.00262036,0.009983758,0.014847563,0,0,0,0.009778652,0,0.01964551,0.001614675,0,0,0,0.018432068,0.007128098,0,0.010211472,0.0164941
0.035550643,0.024223525,0,0.054655142,0,0.020347394,0,0,0,0,0,0,0.006036684,0.017471109,0,0.037225783,0,0.013145339,0.029686432,0,0,0,0,0.04589661,0,0.04704832,0.029401561,0,0,0,0,0,0,0.000229013,0.022498347,0,0,0,0.02349809,0.011953574,0.015313875,0.005889112,0,0.042435568,0.038073104,0.024256159,0.000413373,0.012149104,0.015657788,0,0,0,0.010217737,0,0.020490801,0.003010196,0,0,0,0.022529704,0.006279413,0,0.008755965,0.021187304
0.033130556,0.02438339,0,0.05526853,0,0.02108939,0,0,0,0,0,0,0.004339666,0.017033676,0,0.03442975,0,0.015773963,0.032760147,0,0,0,0,0.046728652,0,0.047931347,0.026464947,0,0,0,0,0,0,0.002717878,0.02149265,0,0,0,0.02361069,0.015559526,0.018540364,0.007733326,0,0.044900987,0.03621361,0.025000246,0.003332418,0.011432005,0.014875398,0,0,0,0.010859774,0,0.020281646,0.002101285,0,0,0,0.019244254,0.006613772,0,0.010029697,0.016276883
0.033412315,0.022988074,0,0.055230573,0,0.020250613,0,0,0,0,0,0,0.005598364,0.01781258,0,0.038580656,0,0.013589168,0.029416626,0,0,0,0,0.04582627,0,0.0460192,0.029329844,0,0,0,0,0,0,0.000644169,0.022668252,0,0,0,0.024285197,0.011344872,0.014336199,0.00496834,0,0.042059824,0.037536643,0.024345653,0.001617607,0.011174918,0.017142756,0,0,0,0.009692479,0,0.018942796,0.003198521,0,0,0,0.022240236,0.004910207,0,0.00802902,0.019695418
0.033130556,0.02438339,0,0.05526853,0,0.02108939,0,0,0,0,0,0,0.004339666,0.017033676,0,0.03442975,0,0.015773963,0.032760147,0,0,0,0,0.046728652,0,0.047931347,0.026464947,0,0,0,0,0,0,0.002717878,0.02149265,0,0,0,0.02361069,0.015559526,0.018540364,0.007733326,0,0.044900987,0.03621361,0.025000246,0.003332418,0.011432005,0.014875398,0,0,0,0.010859774,0,0.020281646,0.002101285,0,0,0,0.019244254,0.006613772,0,0.010029697,0.016276883
0.033412315,0.022988074,0,0.055230573,0,0.020250613,0,0,0,0,0,0,0.005598364,0.01781258,0,0.038580656,0,0.013589168,0.029416626,0,0,0,0,0.04582627,0,0.0460192,0.029329844,0,0,0,0,0,0,0.000644169,0.022668252,0,0,0,0.024285197,0.011344872,0.014336199,0.00496834,0,0.042059824,0.037536643,0.024345653,0.001617607,0.011174918,0.017142756,0,0,0,0.009692479,0,0.018942796,0.003198521,0,0,0,0.022240236,0.004910207,0,0.00802902,0.019695418
0.032974053,0.02401444,0,0.05546018,0,0.02141635,0,0,0,0,0,0,0.004445563,0.01691234,0,0.03458348,0,0.01634626,0.033332832,0,0,0,0,0.046481933,0,0.048068933,0.026304735,0,0,0,0,0,0,0.003047405,0.02084754,0,0,0,0.023667138,0.015533648,0.018332642,0.007655795,0,0.045023702,0.035750646,0.024643907,0.003336128,0.011201125,0.014916102,0,0,0,0.01073751,0,0.020518363,0.002108238,0,0,0,0.01918145,0.006654157,0,0.010273377,0.016194541
0.03491159,0.024084238,0,0.05510801,0,0.020565167,0,0,0,0,0,0,0.005686351,0.018361354,0,0.037671804,0,0.013266262,0.02967838,0,0,0,0,0.04626166,0,0.046722755,0.029838474,0,0,0,0,0,0,0.00092291,0.022265572,0,0,0,0.022832846,0.010951549,0.015313229,0.005376593,0,0.042560123,0.038406752,0.02493447,0.000543306,0.012196157,0.016212748,0,0,0,0.009684011,0,0.020480907,0.003534676,0,0,0,0.023015073,0.005691296,0,0.008412862,0.020459974
0.032974053,0.02401444,0,0.05546018,0,0.02141635,0,0,0,0,0,0,0.004445563,0.01691234,0,0.03458348,0,0.01634626,0.033332832,0,0,0,0,0.046481933,0,0.048068933,0.026304735,0,0,0,0,0,0,0.003047405,0.02084754,0,0,0,0.023667138,0.015533648,0.018332642,0.007655795,0,0.045023702,0.035750646,0.024643907,0.003336128,0.011201125,0.014916102,0,0,0,0.01073751,0,0.020518363,0.002108238,0,0,0,0.01918145,0.006654157,0,0.010273377,0.016194541
0.03491159,0.024084238,0,0.05510801,0,0.020565167,0,0,0,0,0,0,0.005686351,0.018361354,0,0.037671804,0,0.013266262,0.02967838,0,0,0,0,0.04626166,0,0.046722755,0.029838474,0,0,0,0,0,0,0.00092291,0.022265572,0,0,0,0.022832846,0.010951549,0.015313229,0.005376593,0,0.042560123,0.038406752,0.02493447,0.000543306,0.012196157,0.016212748,0,0,0,0.009684011,0,0.020480907,0.003534676,0,0,0,0.023015073,0.005691296,0,0.008412862,0.020459974
0.034057453,0.025061838,0,0.055646267,0,0.020967565,0,0,0,0,0,0,0.004109336,0.017826393,0,0.03551943,0,0.0168662,0.033585317,0,0,0,0,0.044946358,0,0.049409557,0.025670558,0,0,0,0,0,0,0.003621511,0.02082615,0,0,0,0.023861036,0.015615058,0.017972372,0.007166311,0,0.04385475,0.034656487,0.024543898,0.001944604,0.011113943,0.014425808,0,0,0,0.010036129,0,0.019732043,0.001055421,0,0,0,0.018622713,0.007241372,0,0.01028904,0.017298644
0.030960755,0.02442782,0,0.05685519,0,0.019448075,0,0,0,0,0.000429673,0,0.004830915,0.016092267,0,0.03698039,0,0.015586362,0.03094005,0,0,0,0,0.045851618,0,0.04507364,0.028600968,0,0,0,0,0,0,0.001806252,0.02149802,0,0,0,0.024862839,0.012322418,0.01388382,0.003529631,0,0.042924076,0.036391225,0.02354974,0.001237067,0.011196574,0.01776853,0,0,0,0.007675101,0,0.017286217,0.003542396,0,0,0,0.021118458,0.00652565,0,0.008901671,0.01739785
0.034057453,0.025061838,0,0.055646267,0,0.020967565,0,0,0,0,0,0,0.004109336,0.017826393,0,0.03551943,0,0.0168662,0.033585317,0,0,0,0,0.044946358,0,0.049409557,0.025670558,0,0,0,0,0,0,0.003621511,0.02082615,0,0,0,0.023861036,0.015615058,0.017972372,0.007166311,0,0.04385475,0.034656487,0.024543898,0.001944604,0.011113943,0.014425808,0,0,0,0.010036129,0,0.019732043,0.001055421,0,0,0,0.018622713,0.007241372,0,0.01028904,0.017298644
0.030960755,0.02442782,0,0.05685519,0,0.019448075,0,0,0,0,0.000429673,0,0.004830915,0.016092267,0,0.03698039,0,0.015586362,0.03094005,0,0,0,0,0.045851618,0,0.04507364,0.028600968,0,0,0,0,0,0,0.001806252,0.02149802,0,0,0,0.024862839,0.012322418,0.01388382,0.003529631,0,0.042924076,0.036391225,0.02354974,0.001237067,0.011196574,0.01776853,0,0,0,0.007675101,0,0.017286217,0.003542396,0,0,0,0.021118458,0.00652565,0,0.008901671,0.01739785
0.032201465,0.024444247,0,0.055607017,0,0.019976031,0,0,0,0,0.000375905,0,0.003730855,0.017633297,0,0.034741905,0,0.016142832,0.033817083,0,0,0,0,0.044980418,0,0.048070386,0.026133303,0,0,0,0,0,0,0.003460167,0.02042691,0,0,0,0.023923183,0.015598239,0.016363937,0.006904028,0,0.04405851,0.0342703,0.024701003,0.001915692,0.011513744,0.015091866,0,0,0,0.010440221,0,0.017302493,0.001989144,0,0,0,0.019168388,0.007328091,0,0.009522384,0.016890319
0.031020489,0.024799762,0,0.056969646,0,0.019388095,0,0,0,0,0.000708873,0,0.004091758,0.017063398,0,0.036352113,0,0.014672264,0.03068828,0,0,0,0,0.045300696,0,0.046188544,0.028298505,0,0,0,0,0,0,0.001285462,0.022333104,0,0,0,0.025957981,0.0144129,0.014773533,0.00460912,0,0.04221018,0.036882237,0.024718065,0.000951185,0.01085562,0.018069815,0,0,0,0.009031314,0,0.016469466,0.002706856,0,0,0,0.019585362,0.006162808,0,0.008721329,0.017963318
0.032201465,0.024444247,0,0.055607017,0,0.019976031,0,0,0,0,0.000375905,0,0.003730855,0.017633297,0,0.034741905,0,0.016142832,0.033817083,0,0,0,0,0.044980418,0,0.048070386,0.026133303,0,0,0,0,0,0,0.003460167,0.02042691,0,0,0,0.023923183,0.015598239,0.016363937,0.006904028,0,0.04405851,0.0342703,0.024701003,0.001915692,0.011513744,0.015091866,0,0,0,0.010440221,0,0.017302493,0.001989144,0,0,0,0.019168388,0.007328091,0,0.009522384,0.016890319
0.031020489,0.024799762,0,0.056969646,0,0.019388095,0,0,0,0,0.000708873,0,0.004091758,0.017063398,0,0.036352113,0,0.014672264,0.03068828,0,0,0,0,0.045300696,0,0.046188544,0.028298505,0,0,0,0,0,0,0.001285462,0.022333104,0,0,0,0.025957981,0.0144129,0.014773533,0.00460912,0,0.04221018,0.036882237,0.024718065,0.000951185,0.01085562,0.018069815,0,0,0,0.009031314,0,0.016469466,0.002706856,0,0,0,0.019585362,0.006162808,0,0.008721329,0.017963318
0.03327201,0.025057131,0,0.054254606,0,0.020506972,0,0,0,0,0,0,0.003646877,0.017733969,0,0.033829354,0,0.0171702,0.03489683,0,0,0,0,0.044690475,0,0.04917488,0.024795897,0,0,0,0,0,0,0.004474711,0.020236462,0,0,0,0.024054833,0.014869853,0.018115817,0.007425653,0,0.043935273,0.034335703,0.025173074,0.003343444,0.011009295,0.01403796,0,0,0,0.010155952,0,0.018572262,0.001653426,0,0,0,0.019305056,0.008435508,0,0.010118725,0.016504869
0.030869314,0.024551384,0,0.05679583,0,0.019238163,0,0,0,0,0.000448413,0,0.004646909,0.017042456,0,0.037324484,0,0.014998451,0.030119473,0,0,0,0,0.045220513,0,0.04599859,0.02863132,0,0,0,0,0,0,0.000680689,0.022530507,0,0,0,0.026469607,0.014668953,0.014613291,0.003826843,0,0.041817326,0.03653046,0.024623882,0.001100707,0.010854998,0.017996108,0,0,0,0.009148119,0,0.016569644,0.002595553,0,0,0,0.019537078,0.00539105,0,0.008908968,0.017581657
0.03327201,0.025057131,0,0.054254606,0,0.020506972,0,0,0,0,0,0,0.003646877,0.017733969,0,0.033829354,0,0.0171702,0.03489683,0,0,0,0,0.044690475,0,0.04917488,0.024795897,0,0,0,0,0,0,0.004474711,0.020236462,0,0,0,0.024054833,0.014869853,0.018115817,0.007425653,0,0.043935273,0.034335703,0.025173074,0.003343444,0.011009295,0.01403796,0,0,0,0.010155952,0,0.018572262,0.001653426,0,0,0,0.019305056,0.008435508,0,0.010118725,0.016504869
0.030869314,0.024551384,0,0.05679583,0,0.019238163,0,0,0,0,0.000448413,0,0.004646909,0.017042456,0,0.037324484,0,0.014998451,0.030119473,0,0,0,0,0.045220513,0,0.04599859,0.02863132,0,0,0,0,0,0,0.000680689,0.022530507,0,0,0,0.026469607,0.014668953,0.014613291,0.003826843,0,0.041817326,0.03653046,0.024623882,0.001100707,0.010854998,0.017996108,0,0,0,0.009148119,0,0.016569644,0.002595553,0,0,0,0.019537078,0.00539105,0,0.008908968,0.017581657
